Input,117,M - Thermostat (Point de consigne),M,float,/home/M/Input/float/Thermostat_(Point_de_consigne)
Input,118,M - Store enrouleur (Ouverture),M,float,/home/M/Input/float/Store_enrouleur_(Ouverture)
Input,127,N - Capteur de luminosité (Analogique),N,float,/home/N/Input/float/Capteur_de_luminosité_(Analogique)
Input,128,N - Thermostat (Température pièce),N,float,/home/N/Input/float/Thermostat_(Température_pièce)
Input,129,N - Thermostat (Point de consigne),N,float,/home/N/Input/float/Thermostat_(Point_de_consigne)
Input,130,N - Store enrouleur (Ouverture),N,float,/home/N/Input/float/Store_enrouleur_(Ouverture)
Input,139,O - Capteur de luminosité (Analogique),O,float,/home/O/Input/float/Capteur_de_luminosité_(Analogique)
Input,0,Date et heure,general,DateTime,/home/general/Input/DateTime/Date_et_heure
Output,0,A - Lumières,A,bool,/home/A/Output/bool/Lumières
Output,1,A - Store enrouleur 1 (Ouvrir),A,bool,/home/A/Output/bool/Store_enrouleur_1_(Ouvrir)
Output,2,A - Store enrouleur 1 (Fermer),A,bool,/home/A/Output/bool/Store_enrouleur_1_(Fermer)
Output,3,A - Store enrouleur 2 (Ouvrir),A,bool,/home/A/Output/bool/Store_enrouleur_2_(Ouvrir)
Output,4,A - Store enrouleur 2 (Fermer),A,bool,/home/A/Output/bool/Store_enrouleur_2_(Fermer)
Output,5,A - Store enrouleur 3 (Ouvrir),A,bool,/home/A/Output/bool/Store_enrouleur_3_(Ouvrir)
Output,6,A - Store enrouleur 3 (Fermer),A,bool,/home/A/Output/bool/Store_enrouleur_3_(Fermer)
Output,7,A - Store enrouleur 4 (Ouvrir),A,bool,/home/A/Output/bool/Store_enrouleur_4_(Ouvrir)
Output,8,A - Store enrouleur 4 (Fermer),A,bool,/home/A/Output/bool/Store_enrouleur_4_(Fermer)
Output,9,A - Radiateur,A,bool,/home/A/Output/bool/Radiateur
Output,19,B - Lumières 1,B,bool,/home/B/Output/bool/Lumières_1
Output,20,B - Lumières 2,B,bool,/home/B/Output/bool/Lumières_2
Output,30,C - Lumières,C,bool,/home/C/Output/bool/Lumières
Output,40,D - Lumières 1,D,bool,/home/D/Output/bool/Lumières_1
Output,41,D - Lumières 2,D,bool,/home/D/Output/bool/Lumières_2
Output,42,D - Store enrouleur (Ouvrir),D,bool,/home/D/Output/bool/Store_enrouleur_(Ouvrir)
Output,43,D - Store enrouleur (Fermer),D,bool,/home/D/Output/bool/Store_enrouleur_(Fermer)
Output,44,D - Radiateur,D,bool,/home/D/Output/bool/Radiateur
Output,54,E - Lumières,E,bool,/home/E/Output/bool/Lumières
Output,55,E - Store enrouleur (Ouvrir),E,bool,/home/E/Output/bool/Store_enrouleur_(Ouvrir)
Output,56,E - Store enrouleur (Fermer),E,bool,/home/E/Output/bool/Store_enrouleur_(Fermer)
Output,57,E - Radiateur,E,bool,/home/E/Output/bool/Radiateur
Output,58,E - Sirène,E,bool,/home/E/Output/bool/Sirène
Output,59,E - Alarme Digicode (Activer),E,bool,/home/E/Output/bool/Alarme_Digicode_(Activer)
Output,60,E - Alarme Digicode (Désactiver),E,bool,/home/E/Output/bool/Alarme_Digicode_(Désactiver)
Output,68,F - Lumières 1,F,bool,/home/F/Output/bool/Lumières_1
Output,69,F - Lumières 2,F,bool,/home/F/Output/bool/Lumières_2
Output,70,F - Store enrouleur (Ouvrir),F,bool,/home/F/Output/bool/Store_enrouleur_(Ouvrir)
Output,71,F - Store enrouleur (Fermer),F,bool,/home/F/Output/bool/Store_enrouleur_(Fermer)
Output,72,F - Porte de Garage (Ouvrir),F,bool,/home/F/Output/bool/Porte_de_Garage_(Ouvrir)
Output,73,F - Porte de Garage (Fermer),F,bool,/home/F/Output/bool/Porte_de_Garage_(Fermer)
Output,83,G - Lumières,G,bool,/home/G/Output/bool/Lumières
Output,84,G - Store enrouleur (Ouvrir),G,bool,/home/G/Output/bool/Store_enrouleur_(Ouvrir)
Output,85,G - Store enrouleur (Fermer),G,bool,/home/G/Output/bool/Store_enrouleur_(Fermer)
Output,86,G - Radiateur 1,G,bool,/home/G/Output/bool/Radiateur_1
Output,87,G - Radiateur 2,G,bool,/home/G/Output/bool/Radiateur_2
Output,97,H - Lumières,H,bool,/home/H/Output/bool/Lumières
Output,98,H - Store enrouleur (Ouvrir),H,bool,/home/H/Output/bool/Store_enrouleur_(Ouvrir)
Output,99,H - Store enrouleur (Fermer),H,bool,/home/H/Output/bool/Store_enrouleur_(Fermer)
Output,100,H - Radiateur,H,bool,/home/H/Output/bool/Radiateur
Output,110,I - Lumières 1,I,bool,/home/I/Output/bool/Lumières_1
Output,111,I - Lumières 2,I,bool,/home/I/Output/bool/Lumières_2
Output,112,I - Radiateur,I,bool,/home/I/Output/bool/Radiateur
Output,122,J - Lumières,J,bool,/home/J/Output/bool/Lumières
Output,123,J - Store enrouleur (Ouvrir),J,bool,/home/J/Output/bool/Store_enrouleur_(Ouvrir)
Output,124,J - Store enrouleur (Fermer),J,bool,/home/J/Output/bool/Store_enrouleur_(Fermer)
Output,125,J - Radiateur,J,bool,/home/J/Output/bool/Radiateur
Output,135,K - Lumières,K,bool,/home/K/Output/bool/Lumières
Output,136,K - Radiateur,K,bool,/home/K/Output/bool/Radiateur
Output,146,L - Lumières,L,bool,/home/L/Output/bool/Lumières
Output,147,L - Store enrouleur (Ouvrir),L,bool,/home/L/Output/bool/Store_enrouleur_(Ouvrir)
Output,148,L - Store enrouleur (Fermer),L,bool,/home/L/Output/bool/Store_enrouleur_(Fermer)
Output,149,L - Radiateur,L,bool,/home/L/Output/bool/Radiateur
Output,159,M - Lumières,M,bool,/home/M/Output/bool/Lumières
Output,160,M - Store enrouleur (Ouvrir),M,bool,/home/M/Output/bool/Store_enrouleur_(Ouvrir)
Output,161,M - Store enrouleur (Fermer),M,bool,/home/M/Output/bool/Store_enrouleur_(Fermer)
Output,162,M - Radiateur,M,bool,/home/M/Output/bool/Radiateur
Output,172,N - Lumières 1,N,bool,/home/N/Output/bool/Lumières_1
Output,173,N - Lumières 2,N,bool,/home/N/Output/bool/Lumières_2
Output,174,N - Lumières 3,N,bool,/home/N/Output/bool/Lumières_3
Output,175,N - Store enrouleur (Ouvrir),N,bool,/home/N/Output/bool/Store_enrouleur_(Ouvrir)
Output,176,N - Store enrouleur (Fermer),N,bool,/home/N/Output/bool/Store_enrouleur_(Fermer)
Output,177,N - Radiateur,N,bool,/home/N/Output/bool/Radiateur
